Order_Date,Category,Store_ID,Revenue
2023-08-21 17:03:30.621062,Electronics,S001,453.37
2023-08-21 19:41:12.367236,Electronics,S003,221.95
2023-08-21 22:18:54.113411,Software,S002,298.26
2023-08-22 00:56:35.859585,Hardware,S001,262.27
2023-08-22 03:34:17.605760,Accessories,S001,324.2
2023-08-22 06:11:59.351935,Electronics,S004,310.04
2023-08-22 08:49:41.098109,Accessories,S001,269.05
2023-08-22 11:27:22.844284,Hardware,S001,194.04
2023-08-22 14:05:04.590459,Software,S001,468.06
2023-08-22 16:42:46.336633,Hardware,S001,486.34
2023-08-22 19:20:28.082808,Hardware,S001,497.78
2023-08-22 21:58:09.828982,Accessories,S003,446.88
2023-08-23 00:35:51.575157,Hardware,S001,55.13
2023-08-23 03:13:33.321332,Hardware,S003,116.68
2023-08-23 05:51:15.067506,Electronics,S003,378.18
2023-08-23 08:28:56.813681,Hardware,S004,141.63
2023-08-23 11:06:38.559855,Software,S002,169.65
2023-08-23 13:44:20.306030,Software,S004,173.65
2023-08-23 16:22:02.052205,Electronics,S001,336.72
2023-08-23 18:59:43.798379,Hardware,S002,171.61
2023-08-23 21:37:25.544554,Hardware,S003,319.67
2023-08-24 00:15:07.290729,Electronics,S004,267.06
2023-08-24 02:52:49.036903,Electronics,S001,210.26
2023-08-24 05:30:30.783078,Hardware,S002,102.68
2023-08-24 08:08:12.529252,Electronics,S001,424.81
2023-08-24 10:45:54.275427,Electronics,S003,328.89
2023-08-24 13:23:36.021602,Software,S002,55.89
2023-08-24 16:01:17.767776,Accessories,S004,341.03
2023-08-24 18:38:59.513951,Hardware,S003,467.72
2023-08-24 21:16:41.260126,Accessories,S004,274.32
2023-08-24 23:54:23.006300,Electronics,S001,166.58
2023-08-25 02:32:04.752475,Accessories,S001,324.66
2023-08-25 05:09:46.498649,Accessories,S001,434.52
2023-08-25 07:47:28.244824,Hardware,S004,462.03
2023-08-25 10:25:09.990999,Accessories,S003,234.3
2023-08-25 13:02:51.737173,Accessories,S002,191.42
2023-08-25 15:40:33.483348,Electronics,S001,163.9
2023-08-25 18:18:15.229522,Electronics,S001,128.77
2023-08-25 20:55:56.975697,Hardware,S004,121.41
2023-08-25 23:33:38.721872,Electronics,S003,434.47
2023-08-26 02:11:20.468046,Electronics,S001,354.76
2023-08-26 04:49:02.214221,Hardware,S003,157.35
2023-08-26 07:26:43.960396,Accessories,S002,164.74
2023-08-26 10:04:25.706570,Electronics,S001,324.32
2023-08-26 12:42:07.452745,Hardware,S003,403.13
2023-08-26 15:19:49.198919,Hardware,S001,118.39
2023-08-26 17:57:30.945094,Accessories,S001,115.04
2023-08-26 20:35:12.691269,Hardware,S003,297.88
2023-08-26 23:12:54.437443,Software,S003,287.3
2023-08-27 01:50:36.183618,Electronics,S002,131.7
2023-08-27 04:28:17.929792,Electronics,S002,328.15
2023-08-27 07:05:59.675967,Software,S001,303.81
2023-08-27 09:43:41.422142,Accessories,S001,254.63
2023-08-27 12:21:23.168316,Electronics,S003,369.6
2023-08-27 14:59:04.914491,Electronics,S004,295.31
2023-08-27 17:36:46.660666,Software,S001,304.42
2023-08-27 20:14:28.406840,Software,S001,436.14
2023-08-27 22:52:10.153015,Hardware,S001,203.35
2023-08-28 01:29:51.899189,Accessories,S003,343.23
2023-08-28 04:07:33.645364,Electronics,S002,83.35
2023-08-28 06:45:15.391539,Hardware,S003,278.74
2023-08-28 09:22:57.137713,Electronics,S004,236.02
2023-08-28 12:00:38.883888,Hardware,S003,230.09
2023-08-28 14:38:20.630063,Hardware,S001,407.61
2023-08-28 17:16:02.376237,Hardware,S003,203.11
2023-08-28 19:53:44.122412,Accessories,S003,240.68
2023-08-28 22:31:25.868586,Electronics,S002,487.66
2023-08-29 01:09:07.614761,Accessories,S004,168.08
2023-08-29 03:46:49.360936,Hardware,S003,188.9
2023-08-29 06:24:31.107110,Hardware,S002,199.05
2023-08-29 09:02:12.853285,Electronics,S002,434.71
2023-08-29 11:39:54.599459,Electronics,S001,347.63
2023-08-29 14:17:36.345634,Accessories,S003,254.64
2023-08-29 16:55:18.091809,Electronics,S001,184.81
2023-08-29 19:32:59.837983,Hardware,S004,370.35
2023-08-29 22:10:41.584158,Electronics,S004,317.09
2023-08-30 00:48:23.330333,Hardware,S002,165.96
2023-08-30 03:26:05.076507,Hardware,S003,270.95
2023-08-30 06:03:46.822682,Hardware,S003,488.51
2023-08-30 08:41:28.568856,Electronics,S001,178.75
2023-08-30 11:19:10.315031,Hardware,S002,290.87
2023-08-30 13:56:52.061206,Software,S004,431.65
2023-08-30 16:34:33.807380,Hardware,S004,157.43
2023-08-30 19:12:15.553555,Accessories,S001,131.04
2023-08-30 21:49:57.299729,Electronics,S004,199.52
2023-08-31 00:27:39.045904,Accessories,S003,124.58
2023-08-31 03:05:20.792079,Electronics,S002,280.63
2023-08-31 05:43:02.538253,Electronics,S003,342.34
2023-08-31 08:20:44.284428,Hardware,S001,125.97
2023-08-31 10:58:26.030603,Accessories,S001,86.79
2023-08-31 13:36:07.776777,Software,S001,74.11
2023-08-31 16:13:49.522952,Electronics,S001,408.51
2023-08-31 18:51:31.269126,Hardware,S004,379.76
2023-08-31 21:29:13.015301,Hardware,S001,357.3
2023-09-01 00:06:54.761476,Hardware,S001,255.88
2023-09-01 02:44:36.507650,Hardware,S004,81.46
2023-09-01 05:22:18.253825,Hardware,S004,175.89
2023-09-01 08:00:00.000000,Hardware,S004,215.12
2023-09-01 10:37:41.746174,Hardware,S003,146.34
2023-09-01 13:15:23.492349,Accessories,S002,448.66
2023-09-01 15:53:05.238523,Electronics,S003,83.72
2023-09-01 18:30:46.984698,Accessories,S004,302.81
2023-09-01 21:08:28.730873,Hardware,S002,498.65
2023-09-01 23:46:10.477047,Electronics,S002,472.7
2023-09-02 02:23:52.223222,Hardware,S004,157.46
2023-09-02 05:01:33.969396,Software,S001,277.29
2023-09-02 07:39:15.715571,Accessories,S004,218.76
2023-09-02 10:16:57.461746,Electronics,S004,160.26
2023-09-02 12:54:39.207920,Software,S001,492.92
2023-09-02 15:32:20.954095,Hardware,S001,183.56
2023-09-02 18:10:02.700270,Electronics,S004,497.29
2023-09-02 20:47:44.446444,Software,S002,440.22
2023-09-02 23:25:26.192619,Electronics,S002,227.44
2023-09-03 02:03:07.938793,Hardware,S003,271.56
2023-09-03 04:40:49.684968,Accessories,S004,81.78
2023-09-03 07:18:31.431143,Hardware,S001,299.2
2023-09-03 09:56:13.177317,Electronics,S001,354.79
2023-09-03 12:33:54.923492,Hardware,S003,199.99
2023-09-03 15:11:36.669666,Hardware,S001,135.67
2023-09-03 17:49:18.415841,Hardware,S002,352.37
2023-09-03 20:27:00.162016,Electronics,S004,439.27
2023-09-03 23:04:41.908190,Electronics,S003,405.3
2023-09-04 01:42:23.654365,Hardware,S002,385.55
2023-09-04 04:20:05.400540,Hardware,S004,333.86
2023-09-04 06:57:47.146714,Hardware,S001,95.81
2023-09-04 09:35:28.892889,Electronics,S004,81.87
2023-09-04 12:13:10.639063,Hardware,S001,117.74
2023-09-04 14:50:52.385238,Hardware,S002,100.19
2023-09-04 17:28:34.131413,Accessories,S001,207.38
2023-09-04 20:06:15.877587,Electronics,S002,331.76
2023-09-04 22:43:57.623762,Hardware,S003,267.91
2023-09-05 01:21:39.369936,Software,S001,419.44
2023-09-05 03:59:21.116111,Hardware,S003,230.99
2023-09-05 06:37:02.862286,Hardware,S003,342.38
2023-09-05 09:14:44.608460,Electronics,S004,358.82
2023-09-05 11:52:26.354635,Hardware,S004,221.9
2023-09-05 14:30:08.100810,Hardware,S003,70.33
2023-09-05 17:07:49.846984,Accessories,S002,54.87
2023-09-05 19:45:31.593159,Electronics,S001,89.25
2023-09-05 22:23:13.339333,Accessories,S002,64.89
2023-09-06 01:00:55.085508,Software,S004,233.31
2023-09-06 03:38:36.831683,Hardware,S002,363.76
2023-09-06 06:16:18.577857,Electronics,S001,264.42
2023-09-06 08:54:00.324032,Accessories,S003,216.82
2023-09-06 11:31:42.070207,Software,S001,73.87
2023-09-06 14:09:23.816381,Electronics,S003,456.26
2023-09-06 16:47:05.562556,Software,S004,311.13
2023-09-06 19:24:47.308730,Hardware,S004,475.14
2023-09-06 22:02:29.054905,Software,S001,140.68
2023-09-07 00:40:10.801080,Hardware,S004,359.65
2023-09-07 03:17:52.547254,Accessories,S001,239.87
2023-09-07 05:55:34.293429,Hardware,S001,490.46
2023-09-07 08:33:16.039603,Electronics,S004,299.19
2023-09-07 11:10:57.785778,Electronics,S004,55.09
2023-09-07 13:48:39.531953,Hardware,S003,222.29
2023-09-07 16:26:21.278127,Accessories,S004,174.0
2023-09-07 19:04:03.024302,Electronics,S001,365.38
2023-09-07 21:41:44.770477,Accessories,S002,278.14
2023-09-08 00:19:26.516651,Electronics,S002,184.97
2023-09-08 02:57:08.262826,Accessories,S003,81.76
2023-09-08 05:34:50.009000,Accessories,S002,360.1
2023-09-08 08:12:31.755175,Electronics,S003,219.13
2023-09-08 10:50:13.501350,Hardware,S001,108.47
2023-09-08 13:27:55.247524,Hardware,S003,303.46
2023-09-08 16:05:36.993699,Hardware,S002,339.7
2023-09-08 18:43:18.739873,Hardware,S003,479.98
2023-09-08 21:21:00.486048,Hardware,S003,232.5
2023-09-08 23:58:42.232223,Electronics,S003,56.03
2023-09-09 02:36:23.978397,Electronics,S002,63.43
2023-09-09 05:14:05.724572,Hardware,S002,460.6
2023-09-09 07:51:47.470747,Electronics,S001,169.01
2023-09-09 10:29:29.216921,Electronics,S001,112.44
2023-09-09 13:07:10.963096,Hardware,S002,289.67
2023-09-09 15:44:52.709270,Electronics,S001,381.58
2023-09-09 18:22:34.455445,Accessories,S003,419.86
2023-09-09 21:00:16.201620,Electronics,S001,65.88
2023-09-09 23:37:57.947794,Hardware,S002,439.1
2023-09-10 02:15:39.693969,Electronics,S004,169.51
2023-09-10 04:53:21.440144,Accessories,S004,151.69
2023-09-10 07:31:03.186318,Electronics,S001,493.37
2023-09-10 10:08:44.932493,Hardware,S001,443.54
2023-09-10 12:46:26.678667,Electronics,S001,155.92
2023-09-10 15:24:08.424842,Electronics,S003,55.54
2023-09-10 18:01:50.171017,Electronics,S001,479.17
2023-09-10 20:39:31.917191,Software,S002,459.02
2023-09-10 23:17:13.663366,Hardware,S003,242.4
2023-09-11 01:54:55.409540,Hardware,S001,476.05
2023-09-11 04:32:37.155715,Hardware,S004,301.69
2023-09-11 07:10:18.901890,Hardware,S002,305.45
2023-09-11 09:48:00.648064,Electronics,S003,286.5
2023-09-11 12:25:42.394239,Electronics,S001,438.5
2023-09-11 15:03:24.140414,Accessories,S001,306.25
2023-09-11 17:41:05.886588,Hardware,S004,128.44
2023-09-11 20:18:47.632763,Accessories,S002,291.81
2023-09-11 22:56:29.378937,Electronics,S002,407.14
2023-09-12 01:34:11.125112,Electronics,S004,356.39
2023-09-12 04:11:52.871287,Software,S003,445.08
2023-09-12 06:49:34.617461,Accessories,S003,454.94
2023-09-12 09:27:16.363636,Electronics,S002,298.64
2023-09-12 12:04:58.109810,Electronics,S002,161.18
2023-09-12 14:42:39.855985,Software,S001,249.63
2023-09-12 17:20:21.602160,Accessories,S003,421.88
2023-09-12 19:58:03.348334,Accessories,S003,339.16
2023-09-12 22:35:45.094509,Electronics,S001,51.99
2023-09-13 01:13:26.840684,Accessories,S001,391.54
2023-09-13 03:51:08.586858,Hardware,S001,74.04
2023-09-13 06:28:50.333033,Hardware,S004,157.21
2023-09-13 09:06:32.079207,Software,S004,495.72
2023-09-13 11:44:13.825382,Electronics,S002,490.69
2023-09-13 14:21:55.571557,Accessories,S002,496.86
2023-09-13 16:59:37.317731,Accessories,S001,137.86
2023-09-13 19:37:19.063906,Software,S001,243.7
2023-09-13 22:15:00.810081,Software,S001,383.48
2023-09-14 00:52:42.556255,Hardware,S001,321.05
2023-09-14 03:30:24.302430,Electronics,S001,324.24
2023-09-14 06:08:06.048604,Hardware,S002,228.21
2023-09-14 08:45:47.794779,Electronics,S002,384.05
2023-09-14 11:23:29.540954,Electronics,S001,467.24
2023-09-14 14:01:11.287128,Hardware,S004,139.1
2023-09-14 16:38:53.033303,Hardware,S003,68.25
2023-09-14 19:16:34.779477,Electronics,S001,346.79
2023-09-14 21:54:16.525652,Accessories,S003,349.72
2023-09-15 00:31:58.271827,Electronics,S004,448.85
2023-09-15 03:09:40.018001,Hardware,S001,205.79
2023-09-15 05:47:21.764176,Electronics,S001,377.95
2023-09-15 08:25:03.510351,Hardware,S003,80.29
2023-09-15 11:02:45.256525,Hardware,S002,282.1
2023-09-15 13:40:27.002700,Hardware,S001,135.41
2023-09-15 16:18:08.748874,Hardware,S001,84.05
2023-09-15 18:55:50.495049,Accessories,S003,426.83
2023-09-15 21:33:32.241224,Software,S003,462.08
2023-09-16 00:11:13.987398,Hardware,S002,161.88
2023-09-16 02:48:55.733573,Accessories,S001,271.32
2023-09-16 05:26:37.479747,Accessories,S004,136.5
2023-09-16 08:04:19.225922,Hardware,S001,79.03
2023-09-16 10:42:00.972097,Hardware,S004,221.35
2023-09-16 13:19:42.718271,Accessories,S004,65.61
2023-09-16 15:57:24.464446,Accessories,S004,439.32
2023-09-16 18:35:06.210621,Accessories,S003,468.74
2023-09-16 21:12:47.956795,Hardware,S003,365.84
2023-09-16 23:50:29.702970,Electronics,S001,368.66
2023-09-17 02:28:11.449144,Accessories,S002,393.89
2023-09-17 05:05:53.195319,Electronics,S002,357.02
2023-09-17 07:43:34.941494,Hardware,S004,285.88
2023-09-17 10:21:16.687668,Hardware,S002,262.93
2023-09-17 12:58:58.433843,Electronics,S001,86.26
2023-09-17 15:36:40.180018,Hardware,S002,121.99
2023-09-17 18:14:21.926192,Electronics,S004,437.85
2023-09-17 20:52:03.672367,Accessories,S004,342.3
2023-09-17 23:29:45.418541,Electronics,S003,232.06
2023-09-18 02:07:27.164716,Hardware,S004,103.47
2023-09-18 04:45:08.910891,Accessories,S002,282.89
2023-09-18 07:22:50.657065,Software,S003,311.68
2023-09-18 10:00:32.403240,Electronics,S003,115.44
2023-09-18 12:38:14.149414,Electronics,S001,482.03
2023-09-18 15:15:55.895589,Hardware,S001,236.46
2023-09-18 17:53:37.641764,Electronics,S004,181.95
2023-09-18 20:31:19.387938,Hardware,S002,152.3
2023-09-18 23:09:01.134113,Accessories,S002,308.82
2023-09-19 01:46:42.880288,Electronics,S001,94.26
2023-09-19 04:24:24.626462,Electronics,S003,397.06
2023-09-19 07:02:06.372637,Electronics,S004,415.7
2023-09-19 09:39:48.118811,Electronics,S003,386.79
2023-09-19 12:17:29.864986,Hardware,S001,291.2
2023-09-19 14:55:11.611161,Electronics,S001,283.5
2023-09-19 17:32:53.357335,Electronics,S004,357.0
2023-09-19 20:10:35.103510,Hardware,S003,467.48
2023-09-19 22:48:16.849684,Software,S002,130.61
2023-09-20 01:25:58.595859,Electronics,S003,189.12
2023-09-20 04:03:40.342034,Accessories,S002,433.71
2023-09-20 06:41:22.088208,Electronics,S002,113.21
2023-09-20 09:19:03.834383,Software,S001,499.5
2023-09-20 11:56:45.580558,Software,S003,302.83
2023-09-20 14:34:27.326732,Hardware,S002,469.31
2023-09-20 17:12:09.072907,Software,S001,367.76
2023-09-20 19:49:50.819081,Hardware,S001,428.92
2023-09-20 22:27:32.565256,Electronics,S002,377.46
2023-09-21 01:05:14.311431,Electronics,S001,144.09
2023-09-21 03:42:56.057605,Software,S002,302.55
2023-09-21 06:20:37.803780,Software,S001,454.93
2023-09-21 08:58:19.549955,Electronics,S004,152.78
2023-09-21 11:36:01.296129,Electronics,S004,452.62
2023-09-21 14:13:43.042304,Electronics,S003,60.73
2023-09-21 16:51:24.788478,Hardware,S004,61.3
2023-09-21 19:29:06.534653,Electronics,S003,139.75
2023-09-21 22:06:48.280828,Accessories,S003,452.28
2023-09-22 00:44:30.027002,Hardware,S004,216.07
2023-09-22 03:22:11.773177,Accessories,S003,334.05
2023-09-22 05:59:53.519351,Electronics,S003,292.82
2023-09-22 08:37:35.265526,Accessories,S002,444.46
2023-09-22 11:15:17.011701,Accessories,S001,98.05
2023-09-22 13:52:58.757875,Hardware,S004,343.99
2023-09-22 16:30:40.504050,Electronics,S001,470.1
2023-09-22 19:08:22.250225,Software,S001,256.0
2023-09-22 21:46:03.996399,Hardware,S003,461.29
2023-09-23 00:23:45.742574,Accessories,S004,425.42
2023-09-23 03:01:27.488748,Hardware,S003,325.9
2023-09-23 05:39:09.234923,Electronics,S004,426.89
2023-09-23 08:16:50.981098,Electronics,S002,400.62
2023-09-23 10:54:32.727272,Accessories,S004,421.57
2023-09-23 13:32:14.473447,Software,S004,129.32
2023-09-23 16:09:56.219621,Electronics,S003,475.57
2023-09-23 18:47:37.965796,Electronics,S002,102.72
2023-09-23 21:25:19.711971,Hardware,S003,384.39
2023-09-24 00:03:01.458145,Electronics,S004,488.03
2023-09-24 02:40:43.204320,Hardware,S002,234.63
2023-09-24 05:18:24.950495,Hardware,S004,134.02
2023-09-24 07:56:06.696669,Electronics,S004,239.86
2023-09-24 10:33:48.442844,Hardware,S004,302.06
2023-09-24 13:11:30.189018,Hardware,S004,148.04
2023-09-24 15:49:11.935193,Accessories,S002,150.88
2023-09-24 18:26:53.681368,Accessories,S001,214.72
2023-09-24 21:04:35.427542,Electronics,S004,108.07
2023-09-24 23:42:17.173717,Electronics,S002,154.49
2023-09-25 02:19:58.919891,Electronics,S004,112.73
2023-09-25 04:57:40.666066,Electronics,S004,128.99
2023-09-25 07:35:22.412241,Electronics,S001,182.32
2023-09-25 10:13:04.158415,Electronics,S001,76.42
2023-09-25 12:50:45.904590,Electronics,S002,426.68
2023-09-25 15:28:27.650765,Accessories,S004,472.32
2023-09-25 18:06:09.396939,Electronics,S003,485.55
2023-09-25 20:43:51.143114,Accessories,S003,438.55
2023-09-25 23:21:32.889288,Electronics,S004,430.24
2023-09-26 01:59:14.635463,Electronics,S002,381.62
2023-09-26 04:36:56.381638,Electronics,S003,489.61
2023-09-26 07:14:38.127812,Electronics,S004,217.69
2023-09-26 09:52:19.873987,Accessories,S002,379.64
2023-09-26 12:30:01.620162,Electronics,S003,209.19
2023-09-26 15:07:43.366336,Electronics,S003,70.06
2023-09-26 17:45:25.112511,Electronics,S003,116.77
2023-09-26 20:23:06.858685,Accessories,S002,189.51
2023-09-26 23:00:48.604860,Hardware,S002,499.47
2023-09-27 01:38:30.351035,Electronics,S003,339.03
2023-09-27 04:16:12.097209,Hardware,S004,326.96
2023-09-27 06:53:53.843384,Accessories,S003,166.95
2023-09-27 09:31:35.589558,Hardware,S003,127.34
2023-09-27 12:09:17.335733,Electronics,S002,424.46
2023-09-27 14:46:59.081908,Hardware,S001,338.27
2023-09-27 17:24:40.828082,Software,S004,93.59
2023-09-27 20:02:22.574257,Accessories,S001,214.78
2023-09-27 22:40:04.320432,Hardware,S002,305.83
2023-09-28 01:17:46.066606,Accessories,S004,159.3
2023-09-28 03:55:27.812781,Hardware,S002,221.98
2023-09-28 06:33:09.558955,Electronics,S001,94.76
2023-09-28 09:10:51.305130,Hardware,S004,125.56
2023-09-28 11:48:33.051305,Hardware,S003,364.54
2023-09-28 14:26:14.797479,Hardware,S002,263.81
2023-09-28 17:03:56.543654,Electronics,S004,64.84
2023-09-28 19:41:38.289828,Hardware,S002,372.21
2023-09-28 22:19:20.036003,Accessories,S001,309.28
2023-09-29 00:57:01.782178,Electronics,S002,390.14
2023-09-29 03:34:43.528352,Hardware,S003,358.14
2023-09-29 06:12:25.274527,Accessories,S002,337.22
2023-09-29 08:50:07.020702,Electronics,S004,189.4
2023-09-29 11:27:48.766876,Accessories,S003,104.31
2023-09-29 14:05:30.513051,Accessories,S003,153.5
2023-09-29 16:43:12.259225,Electronics,S004,338.33
2023-09-29 19:20:54.005400,Electronics,S002,131.95
2023-09-29 21:58:35.751575,Electronics,S001,127.62
2023-09-30 00:36:17.497749,Electronics,S002,80.58
2023-09-30 03:13:59.243924,Accessories,S003,108.65
2023-09-30 05:51:40.990099,Accessories,S004,153.49
2023-09-30 08:29:22.736273,Hardware,S001,189.58
2023-09-30 11:07:04.482448,Accessories,S004,110.57
2023-09-30 13:44:46.228622,Electronics,S002,395.3
2023-09-30 16:22:27.974797,Software,S003,255.5
2023-09-30 19:00:09.720972,Accessories,S001,244.87
2023-09-30 21:37:51.467146,Accessories,S001,91.14
2023-10-01 00:15:33.213321,Accessories,S002,87.23
2023-10-01 02:53:14.959495,Hardware,S001,264.54
2023-10-01 05:30:56.705670,Electronics,S001,180.27
2023-10-01 08:08:38.451845,Electronics,S003,207.13
2023-10-01 10:46:20.198019,Electronics,S002,50.51
2023-10-01 13:24:01.944194,Accessories,S003,193.15
2023-10-01 16:01:43.690369,Hardware,S004,159.44
2023-10-01 18:39:25.436543,Hardware,S004,91.36
2023-10-01 21:17:07.182718,Accessories,S004,159.54
2023-10-01 23:54:48.928892,Accessories,S004,425.26
2023-10-02 02:32:30.675067,Electronics,S002,72.7
2023-10-02 05:10:12.421242,Electronics,S004,164.9
2023-10-02 07:47:54.167416,Electronics,S004,443.14
2023-10-02 10:25:35.913591,Hardware,S001,408.89
2023-10-02 13:03:17.659765,Accessories,S001,445.57
2023-10-02 15:40:59.405940,Electronics,S003,97.96
2023-10-02 18:18:41.152115,Hardware,S001,149.53
2023-10-02 20:56:22.898289,Software,S001,466.93
2023-10-02 23:34:04.644464,Electronics,S003,333.66
2023-10-03 02:11:46.390639,Accessories,S004,177.07
2023-10-03 04:49:28.136813,Hardware,S003,441.18
2023-10-03 07:27:09.882988,Electronics,S001,384.7
2023-10-03 10:04:51.629162,Accessories,S004,338.61
2023-10-03 12:42:33.375337,Electronics,S004,440.19
2023-10-03 15:20:15.121512,Hardware,S003,147.62
2023-10-03 17:57:56.867686,Electronics,S001,483.56
2023-10-03 20:35:38.613861,Accessories,S001,77.4
2023-10-03 23:13:20.360036,Hardware,S003,71.52
2023-10-04 01:51:02.106210,Hardware,S004,275.93
2023-10-04 04:28:43.852385,Accessories,S001,57.13
2023-10-04 07:06:25.598559,Accessories,S004,136.96
2023-10-04 09:44:07.344734,Hardware,S003,249.83
2023-10-04 12:21:49.090909,Electronics,S003,73.09
2023-10-04 14:59:30.837083,Hardware,S001,411.52
2023-10-04 17:37:12.583258,Electronics,S003,461.48
2023-10-04 20:14:54.329432,Electronics,S001,315.01
2023-10-04 22:52:36.075607,Hardware,S004,51.25
2023-10-05 01:30:17.821782,Accessories,S004,265.3
2023-10-05 04:07:59.567956,Electronics,S003,76.75
2023-10-05 06:45:41.314131,Electronics,S002,292.35
2023-10-05 09:23:23.060306,Electronics,S004,497.4
2023-10-05 12:01:04.806480,Electronics,S003,240.24
2023-10-05 14:38:46.552655,Electronics,S003,289.59
2023-10-05 17:16:28.298829,Electronics,S004,384.22
2023-10-05 19:54:10.045004,Hardware,S002,101.27
2023-10-05 22:31:51.791179,Accessories,S002,393.57
2023-10-06 01:09:33.537353,Electronics,S003,57.52
2023-10-06 03:47:15.283528,Electronics,S001,172.11
2023-10-06 06:24:57.029702,Electronics,S004,345.89
2023-10-06 09:02:38.775877,Hardware,S001,310.3
2023-10-06 11:40:20.522052,Electronics,S002,117.81
2023-10-06 14:18:02.268226,Software,S003,263.32
2023-10-06 16:55:44.014401,Software,S004,312.8
2023-10-06 19:33:25.760576,Hardware,S001,85.5
2023-10-06 22:11:07.506750,Hardware,S001,380.67
2023-10-07 00:48:49.252925,Electronics,S001,350.08
2023-10-07 03:26:30.999099,Electronics,S003,391.74
2023-10-07 06:04:12.745274,Hardware,S004,437.73
2023-10-07 08:41:54.491449,Electronics,S001,65.13
2023-10-07 11:19:36.237623,Electronics,S002,265.83
2023-10-07 13:57:17.983798,Electronics,S001,205.37
2023-10-07 16:34:59.729973,Electronics,S001,281.63
2023-10-07 19:12:41.476147,Electronics,S003,334.3
2023-10-07 21:50:23.222322,Electronics,S003,311.44
2023-10-08 00:28:04.968496,Electronics,S002,61.58
2023-10-08 03:05:46.714671,Electronics,S001,361.92
2023-10-08 05:43:28.460846,Hardware,S002,338.73
2023-10-08 08:21:10.207020,Hardware,S002,320.22
2023-10-08 10:58:51.953195,Accessories,S004,82.86
2023-10-08 13:36:33.699369,Electronics,S002,401.58
2023-10-08 16:14:15.445544,Electronics,S002,150.39
2023-10-08 18:51:57.191719,Electronics,S002,342.48
2023-10-08 21:29:38.937893,Hardware,S002,389.5
2023-10-09 00:07:20.684068,Hardware,S001,449.74
2023-10-09 02:45:02.430243,Hardware,S004,467.62
2023-10-09 05:22:44.176417,Hardware,S002,394.31
2023-10-09 08:00:25.922592,Software,S003,380.93
2023-10-09 10:38:07.668766,Software,S001,410.63
2023-10-09 13:15:49.414941,Electronics,S004,399.16
2023-10-09 15:53:31.161116,Hardware,S002,451.21
2023-10-09 18:31:12.907290,Hardware,S001,305.53
2023-10-09 21:08:54.653465,Hardware,S002,107.03
2023-10-09 23:46:36.399639,Accessories,S003,132.63
2023-10-10 02:24:18.145814,Electronics,S004,179.22
2023-10-10 05:01:59.891989,Accessories,S001,184.3
2023-10-10 07:39:41.638163,Electronics,S001,126.67
2023-10-10 10:17:23.384338,Electronics,S001,481.35
2023-10-10 12:55:05.130513,Electronics,S001,342.46
2023-10-10 15:32:46.876687,Hardware,S001,90.27
2023-10-10 18:10:28.622862,Accessories,S004,457.44
2023-10-10 20:48:10.369036,Hardware,S001,437.34
2023-10-10 23:25:52.115211,Electronics,S001,447.91
2023-10-11 02:03:33.861386,Hardware,S004,235.0
2023-10-11 04:41:15.607560,Hardware,S004,490.6
2023-10-11 07:18:57.353735,Accessories,S003,107.77
2023-10-11 09:56:39.099909,Electronics,S002,118.45
2023-10-11 12:34:20.846084,Hardware,S002,137.36
2023-10-11 15:12:02.592259,Hardware,S003,240.03
2023-10-11 17:49:44.338433,Accessories,S002,218.4
2023-10-11 20:27:26.084608,Electronics,S003,179.26
2023-10-11 23:05:07.830783,Accessories,S004,437.19
2023-10-12 01:42:49.576957,Accessories,S004,463.96
2023-10-12 04:20:31.323132,Hardware,S001,388.84
2023-10-12 06:58:13.069306,Hardware,S001,186.66
2023-10-12 09:35:54.815481,Electronics,S003,376.35
2023-10-12 12:13:36.561656,Hardware,S003,176.28
2023-10-12 14:51:18.307830,Accessories,S003,428.52
2023-10-12 17:29:00.054005,Software,S001,392.34
2023-10-12 20:06:41.800180,Accessories,S002,288.19
2023-10-12 22:44:23.546354,Accessories,S004,388.85
2023-10-13 01:22:05.292529,Hardware,S001,339.41
2023-10-13 03:59:47.038703,Software,S004,239.97
2023-10-13 06:37:28.784878,Electronics,S003,386.49
2023-10-13 09:15:10.531053,Electronics,S004,138.84
2023-10-13 11:52:52.277227,Electronics,S001,209.85
2023-10-13 14:30:34.023402,Electronics,S002,483.62
2023-10-13 17:08:15.769576,Software,S003,108.73
2023-10-13 19:45:57.515751,Electronics,S002,440.62
2023-10-13 22:23:39.261926,Accessories,S004,73.94
2023-10-14 01:01:21.008100,Electronics,S002,336.16
2023-10-14 03:39:02.754275,Hardware,S002,412.12
2023-10-14 06:16:44.500450,Electronics,S004,338.31
2023-10-14 08:54:26.246624,Electronics,S003,448.8
2023-10-14 11:32:07.992799,Electronics,S001,482.18
2023-10-14 14:09:49.738973,Electronics,S002,297.36
2023-10-14 16:47:31.485148,Hardware,S002,203.68
2023-10-14 19:25:13.231323,Electronics,S001,414.69
2023-10-14 22:02:54.977497,Electronics,S001,365.94
2023-10-15 00:40:36.723672,Electronics,S004,370.79
2023-10-15 03:18:18.469846,Software,S001,195.48
2023-10-15 05:56:00.216021,Hardware,S003,90.16
2023-10-15 08:33:41.962196,Electronics,S004,246.11
2023-10-15 11:11:23.708370,Hardware,S001,376.25
2023-10-15 13:49:05.454545,Electronics,S003,462.89
